30032026;5;A;AFN;0,08057;0,08083;64,7700;64,9700
30032026;9;A;ETB;0,03316;0,03338;156,8487;157,8487
30032026;15;A;THB;0,1594;0,1596;32,8100;32,8400
30032026;20;A;PAB;5,2347;5,2353;1,0000;1,0000
30032026;27;A;VES;0,0111;0,01113;470,5211;471,7004
30032026;30;A;BOB;0,7467;0,7632;6,8600;7,0100
30032026;35;A;GHS;0,4763;0,4772;10,9700;10,9900
30032026;40;A;CRC;0,01118;0,01133;461,9200;468,0700
30032026;45;A;SVC;0,5976;0,5983;8,7498;8,7598
30032026;51;A;NIO;0,1415;0,1430;36,6000;37,0000
30032026;55;A;DKK;0,8024;0,8025;6,5234;6,5238
30032026;60;A;ISK;0,04176;0,04185;125,0900;125,3600
30032026;65;A;NOK;0,5356;0,5367;9,7554;9,7743
30032026;70;A;SEK;0,5478;0,5481;9,5522;9,5555
30032026;75;A;CZK;0,2441;0,2443;21,4310;21,4420
30032026;90;A;GMD;0,07026;0,07089;73,8500;74,5000
30032026;95;A;DZD;0,03904;0,03943;132,7640;134,0920
30032026;100;A;KWD;17,0511;17,0587;0,3069;0,3070
30032026;105;A;BHD;13,8557;13,8757;0,3773;0,3778
30032026;115;A;IQD;0,003994;0,003998;1309,5200;1310,5200
30032026;125;A;JOD;7,3728;7,3945;0,7080;0,7100
30032026;130;A;LYD;0,8168;0,8204;6,3814;6,4091
30032026;132;A;MKD;0,09696;0,09773;53,5700;53,9900
30032026;133;A;RSD;0,05103;0,05107;102,5100;102,5900
30032026;134;A;SDG;0,008698;0,008747;598,5002;601,8412
30032026;135;A;TND;1,7838;1,7883;2,9275;2,9345
30032026;136;A;SSP;0,001129;0,001163;4501,7691;4637,7691
30032026;138;B;SDR;7,1077;7,1085;1,3578;1,3578
30032026;139;A;MAD;0,5569;0,5573;9,3940;9,3990
30032026;145;A;AED;1,4250;1,4254;3,6729;3,6736
30032026;149;A;STN;0,2397;0,2447;21,3936;21,8340
